0 0.1 0.1 100
0 0.2 0.1 100
0 0.3 0.1 100
0 0.4 0.1 100
0 0.5 0.1 100
0 0.6 0.1 100
0 0.7 0.1 100
0 0.8 0.1 100
0 0.9 0.1 100
0 0.1 0.2 100
0 0.2 0.2 100
0 0.3 0.2 100
0 0.4 0.2 100
0 0.5 0.2 100
0 0.6 0.2 100
0 0.7 0.2 100
0 0.8 0.2 100
0 0.9 0.2 100
0 0.1 0.3 100
0 0.2 0.3 100
0 0.3 0.3 100
0 0.4 0.3 100
0 0.5 0.3 100
0 0.6 0.3 100
0 0.7 0.3 100
0 0.8 0.3 100
0 0.9 0.3 100
0 0.1 0.4 100
0 0.2 0.4 100
0 0.3 0.4 100
0 0.4 0.4 100
0 0.5 0.4 100
0 0.6 0.4 100
0 0.7 0.4 100
0 0.8 0.4 100
0 0.9 0.4 100
0 0.1 0.5 100
0 0.2 0.5 100
0 0.3 0.5 100
0 0.4 0.5 100
0 0.5 0.5 100
0 0.6 0.5 100
0 0.7 0.5 100
0 0.8 0.5 100
0 0.9 0.5 100
0 0.1 0.6 100
0 0.2 0.6 100
0 0.3 0.6 100
0 0.4 0.6 100
0 0.5 0.6 100
0 0.6 0.6 100
0 0.7 0.6 100
0 0.8 0.6 100
0 0.9 0.6 100
0 0.1 0.7 100
0 0.2 0.7 100
0 0.3 0.7 100
0 0.4 0.7 100
0 0.5 0.7 100
0 0.6 0.7 100
0 0.7 0.7 100
0 0.8 0.7 100
0 0.9 0.7 100
0 0.1 0.8 100
0 0.2 0.8 100
0 0.3 0.8 100
0 0.4 0.8 100
0 0.5 0.8 100
0 0.6 0.8 100
0 0.7 0.8 100
0 0.8 0.8 100
0 0.9 0.8 100
0 0.1 0.9 100
0 0.2 0.9 100
0 0.3 0.9 100
0 0.4 0.9 100
0 0.5 0.9 100
0 0.6 0.9 100
0 0.7 0.9 100
0 0.8 0.9 100
0 0.9 0.9 100
0.1 0.1 0.1 86.0883
0.1 0.2 0.1 92.4105
0.1 0.3 0.1 92.6984
0.1 0.4 0.1 92.7116
0.1 0.5 0.1 92.7121
0.1 0.6 0.1 92.7116
0.1 0.7 0.1 92.6984
0.1 0.8 0.1 92.4105
0.1 0.9 0.1 86.0883
0.1 0.1 0.2 92.4105
0.1 0.2 0.2 99.3375
0.1 0.3 0.2 99.653
0.1 0.4 0.2 99.6674
0.1 0.5 0.2 99.668
0.1 0.6 0.2 99.6674
0.1 0.7 0.2 99.653
0.1 0.8 0.2 99.3375
0.1 0.9 0.2 92.4105
0.1 0.1 0.3 92.6984
0.1 0.2 0.3 99.653
0.1 0.3 0.3 99.9698
0.1 0.4 0.3 99.9842
0.1 0.5 0.3 99.9848
0.1 0.6 0.3 99.9842
0.1 0.7 0.3 99.9698
0.1 0.8 0.3 99.653
0.1 0.9 0.3 92.6984
0.1 0.1 0.4 92.7116
0.1 0.2 0.4 99.6674
0.1 0.3 0.4 99.9842
0.1 0.4 0.4 99.9986
0.1 0.5 0.4 99.9992
0.1 0.6 0.4 99.9986
0.1 0.7 0.4 99.9842
0.1 0.8 0.4 99.6674
0.1 0.9 0.4 92.7116
0.1 0.1 0.5 92.7121
0.1 0.2 0.5 99.668
0.1 0.3 0.5 99.9848
0.1 0.4 0.5 99.9992
0.1 0.5 0.5 99.9999
0.1 0.6 0.5 99.9992
0.1 0.7 0.5 99.9848
0.1 0.8 0.5 99.668
0.1 0.9 0.5 92.7121
0.1 0.1 0.6 92.7116
0.1 0.2 0.6 99.6674
0.1 0.3 0.6 99.9842
0.1 0.4 0.6 99.9986
0.1 0.5 0.6 99.9992
0.1 0.6 0.6 99.9986
0.1 0.7 0.6 99.9842
0.1 0.8 0.6 99.6674
0.1 0.9 0.6 92.7116
0.1 0.1 0.7 92.6984
0.1 0.2 0.7 99.653
0.1 0.3 0.7 99.9698
0.1 0.4 0.7 99.9842
0.1 0.5 0.7 99.9848
0.1 0.6 0.7 99.9842
0.1 0.7 0.7 99.9698
0.1 0.8 0.7 99.653
0.1 0.9 0.7 92.6984
0.1 0.1 0.8 92.4105
0.1 0.2 0.8 99.3375
0.1 0.3 0.8 99.653
0.1 0.4 0.8 99.6674
0.1 0.5 0.8 99.668
0.1 0.6 0.8 99.6674
0.1 0.7 0.8 99.653
0.1 0.8 0.8 99.3375
0.1 0.9 0.8 92.4105
0.1 0.1 0.9 86.0883
0.1 0.2 0.9 92.4105
0.1 0.3 0.9 92.6984
0.1 0.4 0.9 92.7116
0.1 0.5 0.9 92.7121
0.1 0.6 0.9 92.7116
0.1 0.7 0.9 92.6984
0.1 0.8 0.9 92.4105
0.1 0.9 0.9 86.0883
0.2 0.1 0.1 75.6017
0.2 0.2 0.1 85.6838
0.2 0.3 0.1 86.6253
0.2 0.4 0.1 86.6901
0.2 0.5 0.1 86.6939
0.2 0.6 0.1 86.6901
0.2 0.7 0.1 86.6253
0.2 0.8 0.1 85.6838
0.2 0.9 0.1 75.6017
0.2 0.1 0.2 85.6838
0.2 0.2 0.2 97.5941
0.2 0.3 0.2 98.7063
0.2 0.4 0.2 98.7829
0.2 0.5 0.2 98.7873
0.2 0.6 0.2 98.7829
0.2 0.7 0.2 98.7063
0.2 0.8 0.2 97.5941
0.2 0.9 0.2 85.6838
0.2 0.1 0.3 86.6253
0.2 0.2 0.3 98.7063
0.2 0.3 0.3 99.8345
0.2 0.4 0.3 99.9121
0.2 0.5 0.3 99.9166
0.2 0.6 0.3 99.9121
0.2 0.7 0.3 99.8345
0.2 0.8 0.3 98.7063
0.2 0.9 0.3 86.6253
0.2 0.1 0.4 86.6901
0.2 0.2 0.4 98.7829
0.2 0.3 0.4 99.9121
0.2 0.4 0.4 99.9899
0.2 0.5 0.4 99.9944
0.2 0.6 0.4 99.9899
0.2 0.7 0.4 99.9121
0.2 0.8 0.4 98.7829
0.2 0.9 0.4 86.6901
0.2 0.1 0.5 86.6939
0.2 0.2 0.5 98.7873
0.2 0.3 0.5 99.9166
0.2 0.4 0.5 99.9944
0.2 0.5 0.5 99.9989
0.2 0.6 0.5 99.9944
0.2 0.7 0.5 99.9166
0.2 0.8 0.5 98.7873
0.2 0.9 0.5 86.6939
0.2 0.1 0.6 86.6901
0.2 0.2 0.6 98.7829
0.2 0.3 0.6 99.9121
0.2 0.4 0.6 99.9899
0.2 0.5 0.6 99.9944
0.2 0.6 0.6 99.9899
0.2 0.7 0.6 99.9121
0.2 0.8 0.6 98.7829
0.2 0.9 0.6 86.6901
0.2 0.1 0.7 86.6253
0.2 0.2 0.7 98.7063
0.2 0.3 0.7 99.8345
0.2 0.4 0.7 99.9121
0.2 0.5 0.7 99.9166
0.2 0.6 0.7 99.9121
0.2 0.7 0.7 99.8345
0.2 0.8 0.7 98.7063
0.2 0.9 0.7 86.6253
0.2 0.1 0.8 85.6838
0.2 0.2 0.8 97.5941
0.2 0.3 0.8 98.7063
0.2 0.4 0.8 98.7829
0.2 0.5 0.8 98.7873
0.2 0.6 0.8 98.7829
0.2 0.7 0.8 98.7063
0.2 0.8 0.8 97.5941
0.2 0.9 0.8 85.6838
0.2 0.1 0.9 75.6017
0.2 0.2 0.9 85.6838
0.2 0.3 0.9 86.6253
0.2 0.4 0.9 86.6901
0.2 0.5 0.9 86.6939
0.2 0.6 0.9 86.6901
0.2 0.7 0.9 86.6253
0.2 0.8 0.9 85.6838
0.2 0.9 0.9 75.6017
0.3 0.1 0.1 67.547
0.3 0.2 0.1 79.7905
0.3 0.3 0.1 81.4934
0.3 0.4 0.1 81.6602
0.3 0.5 0.1 81.6726
0.3 0.6 0.1 81.6602
0.3 0.7 0.1 81.4934
0.3 0.8 0.1 79.7905
0.3 0.9 0.1 67.547
0.3 0.1 0.2 79.7905
0.3 0.2 0.2 95.1868
0.3 0.3 0.2 97.3282
0.3 0.4 0.2 97.5379
0.3 0.5 0.2 97.5535
0.3 0.6 0.2 97.5379
0.3 0.7 0.2 97.3282
0.3 0.8 0.2 95.1868
0.3 0.9 0.2 79.7905
0.3 0.1 0.3 81.4934
0.3 0.2 0.3 97.3282
0.3 0.3 0.3 99.5306
0.3 0.4 0.3 99.7463
0.3 0.5 0.3 99.7624
0.3 0.6 0.3 99.7463
0.3 0.7 0.3 99.5306
0.3 0.8 0.3 97.3282
0.3 0.9 0.3 81.4934
0.3 0.1 0.4 81.6602
0.3 0.2 0.4 97.5379
0.3 0.3 0.4 99.7463
0.3 0.4 0.4 99.9626
0.3 0.5 0.4 99.9787
0.3 0.6 0.4 99.9626
0.3 0.7 0.4 99.7463
0.3 0.8 0.4 97.5379
0.3 0.9 0.4 81.6602
0.3 0.1 0.5 81.6726
0.3 0.2 0.5 97.5535
0.3 0.3 0.5 99.7624
0.3 0.4 0.5 99.9787
0.3 0.5 0.5 99.9947
0.3 0.6 0.5 99.9787
0.3 0.7 0.5 99.7624
0.3 0.8 0.5 97.5535
0.3 0.9 0.5 81.6726
0.3 0.1 0.6 81.6602
0.3 0.2 0.6 97.5379
0.3 0.3 0.6 99.7463
0.3 0.4 0.6 99.9626
0.3 0.5 0.6 99.9787
0.3 0.6 0.6 99.9626
0.3 0.7 0.6 99.7463
0.3 0.8 0.6 97.5379
0.3 0.9 0.6 81.6602
0.3 0.1 0.7 81.4934
0.3 0.2 0.7 97.3282
0.3 0.3 0.7 99.5306
0.3 0.4 0.7 99.7463
0.3 0.5 0.7 99.7624
0.3 0.6 0.7 99.7463
0.3 0.7 0.7 99.5306
0.3 0.8 0.7 97.3282
0.3 0.9 0.7 81.4934
0.3 0.1 0.8 79.7905
0.3 0.2 0.8 95.1868
0.3 0.3 0.8 97.3282
0.3 0.4 0.8 97.5379
0.3 0.5 0.8 97.5535
0.3 0.6 0.8 97.5379
0.3 0.7 0.8 97.3282
0.3 0.8 0.8 95.1868
0.3 0.9 0.8 79.7905
0.3 0.1 0.9 67.547
0.3 0.2 0.9 79.7905
0.3 0.3 0.9 81.4934
0.3 0.4 0.9 81.6602
0.3 0.5 0.9 81.6726
0.3 0.6 0.9 81.6602
0.3 0.7 0.9 81.4934
0.3 0.8 0.9 79.7905
0.3 0.9 0.9 67.547
0.4 0.1 0.1 61.2503
0.4 0.2 0.1 74.6523
0.4 0.3 0.1 77.0988
0.4 0.4 0.1 77.4111
0.4 0.5 0.1 77.4399
0.4 0.6 0.1 77.4111
0.4 0.7 0.1 77.0988
0.4 0.8 0.1 74.6523
0.4 0.9 0.1 61.2503
0.4 0.1 0.2 74.6523
0.4 0.2 0.2 92.4084
0.4 0.3 0.2 95.6498
0.4 0.4 0.2 96.0635
0.4 0.5 0.2 96.1017
0.4 0.6 0.2 96.0635
0.4 0.7 0.2 95.6498
0.4 0.8 0.2 92.4084
0.4 0.9 0.2 74.6523
0.4 0.1 0.3 77.0988
0.4 0.2 0.3 95.6498
0.4 0.3 0.3 99.0364
0.4 0.4 0.3 99.4686
0.4 0.5 0.3 99.5085
0.4 0.6 0.3 99.4686
0.4 0.7 0.3 99.0364
0.4 0.8 0.3 95.6498
0.4 0.9 0.3 77.0988
0.4 0.1 0.4 77.4111
0.4 0.2 0.4 96.0635
0.4 0.3 0.4 99.4686
0.4 0.4 0.4 99.9031
0.4 0.5 0.4 99.9433
0.4 0.6 0.4 99.9031
0.4 0.7 0.4 99.4686
0.4 0.8 0.4 96.0635
0.4 0.9 0.4 77.4111
0.4 0.1 0.5 77.4399
0.4 0.2 0.5 96.1017
0.4 0.3 0.5 99.5085
0.4 0.4 0.5 99.9433
0.4 0.5 0.5 99.9835
0.4 0.6 0.5 99.9433
0.4 0.7 0.5 99.5085
0.4 0.8 0.5 96.1017
0.4 0.9 0.5 77.4399
0.4 0.1 0.6 77.4111
0.4 0.2 0.6 96.0635
0.4 0.3 0.6 99.4686
0.4 0.4 0.6 99.9031
0.4 0.5 0.6 99.9433
0.4 0.6 0.6 99.9031
0.4 0.7 0.6 99.4686
0.4 0.8 0.6 96.0635
0.4 0.9 0.6 77.4111
0.4 0.1 0.7 77.0988
0.4 0.2 0.7 95.6498
0.4 0.3 0.7 99.0364
0.4 0.4 0.7 99.4686
0.4 0.5 0.7 99.5085
0.4 0.6 0.7 99.4686
0.4 0.7 0.7 99.0364
0.4 0.8 0.7 95.6498
0.4 0.9 0.7 77.0988
0.4 0.1 0.8 74.6523
0.4 0.2 0.8 92.4084
0.4 0.3 0.8 95.6498
0.4 0.4 0.8 96.0635
0.4 0.5 0.8 96.1017
0.4 0.6 0.8 96.0635
0.4 0.7 0.8 95.6498
0.4 0.8 0.8 92.4084
0.4 0.9 0.8 74.6523
0.4 0.1 0.9 61.2503
0.4 0.2 0.9 74.6523
0.4 0.3 0.9 77.0988
0.4 0.4 0.9 77.4111
0.4 0.5 0.9 77.4399
0.4 0.6 0.9 77.4111
0.4 0.7 0.9 77.0988
0.4 0.8 0.9 74.6523
0.4 0.9 0.9 61.2503
0.5 0.1 0.1 56.2465
0.5 0.2 0.1 70.1762
0.5 0.3 0.1 73.2923
0.5 0.4 0.1 73.7814
0.5 0.5 0.1 73.8354
0.5 0.6 0.1 73.7814
0.5 0.7 0.1 73.2923
0.5 0.8 0.1 70.1762
0.5 0.9 0.1 56.2465
0.5 0.1 0.2 70.1762
0.5 0.2 0.2 89.4592
0.5 0.3 0.2 93.7729
0.5 0.4 0.2 94.4499
0.5 0.5 0.2 94.5246
0.5 0.6 0.2 94.4499
0.5 0.7 0.2 93.7729
0.5 0.8 0.2 89.4592
0.5 0.9 0.2 70.1762
0.5 0.1 0.3 73.2923
0.5 0.2 0.3 93.7729
0.5 0.3 0.3 98.3545
0.5 0.4 0.3 99.0735
0.5 0.5 0.3 99.1529
0.5 0.6 0.3 99.0735
0.5 0.7 0.3 98.3545
0.5 0.8 0.3 93.7729
0.5 0.9 0.3 73.2923
0.5 0.1 0.4 73.7814
0.5 0.2 0.4 94.4499
0.5 0.3 0.4 99.0735
0.5 0.4 0.4 99.7991
